ORIGIN	DESTINATION	TIME_MIN	DISTANCE_METER
D_00205	D_00211	5.926	1938
D_00205	D_00222	5.225	2192
D_00205	D_00218	5.719	2325
D_00205	D_00247	13.471	5619
D_00205	D_00127	22.581	12958
D_00205	D_00033	23.155	9756
D_00205	D_00048	20.717	8512
D_00205	D_00175	23.957	11912
D_00205	D_00158	36.379	24876
D_00205	D_00066	15.893	6611
D_00205	D_00055	17.230	7202
D_00205	Depot	9.065	3519
D_00205	D_00223	7.804	2587
D_00205	D_00168	21.829	11078
D_00205	D_00049	9.470	3631
D_00050	D_00139	30.538	14872
D_00050	D_00117	20.316	9138
D_00050	D_00088	12.244	4858
D_00050	D_00214	18.257	7781
D_00050	D_00267	19.619	9015
D_00050	D_00269	25.318	11500
D_00050	D_00156	33.490	15147
D_00050	D_00264	26.955	12163
D_00050	D_00239	22.535	9739
D_00050	D_00235	30.044	15932
D_00050	D_00074	17.399	7668
D_00050	D_00226	22.009	10152
D_00050	D_00251	23.924	10386
D_00050	D_00059	14.929	6441
D_00050	D_00151	31.406	14286
D_00050	D_00012	9.021	4039
D_00050	D_00286	14.376	5734
D_00050	D_00266	27.755	12712
D_00050	D_00044	9.132	3901
D_00050	D_00019	7.833	3537
D_00050	D_00121	27.789	12586
D_00050	D_00094	12.287	5269
D_00050	D_00014	9.382	3558
D_00050	D_00112	18.882	8489
D_00050	D_00200	21.257	8991
D_00050	D_00268	21.064	9186
D_00050	D_00010	9.052	3754
D_00050	D_00128	16.355	7229
D_00050	D_00120	17.150	7933
D_00050	D_00099	21.807	9643
D_00050	D_00083	12.406	5084
D_00050	D_00013	7.231	3236
D_00050	D_00280	28.744	13188
D_00050	D_00201	25.046	10294
D_00050	D_00260	20.509	9528
D_00050	D_00180	15.040	7640
D_00050	D_00062	9.168	3798
D_00050	D_00032	14.318	6240
D_00050	D_00283	14.802	5947
D_00050	D_00143	35.199	19759
D_00050	D_00163	29.271	16063
D_00050	D_00271	21.662	9377
D_00050	D_00293	14.132	5682
D_00050	D_00183	16.050	8248
D_00050	D_00275	20.647	9034
D_00050	D_00082	13.420	5826
D_00050	D_00162	29.094	14004
D_00050	D_00259	31.028	14563
D_00050	D_00130	19.818	8771
D_00050	D_00031	3.842	1052
D_00050	D_00159	27.870	13361
D_00050	D_00106	14.818	6649
D_00050	D_00166	31.878	17005
D_00050	D_00135	16.332	7094
D_00050	D_00054	10.615	4523
D_00050	D_00015	8.366	3856
D_00050	D_00069	17.640	7982
D_00050	D_00238	21.885	9489
D_00050	D_00248	21.768	10146
D_00050	D_00187	16.709	9048
D_00050	D_00150	31.388	16949
D_00050	D_00009	9.552	3748
D_00050	D_00253	26.508	13987
D_00050	D_00018	12.202	5073
D_00050	D_00189	14.137	7348
D_00050	D_00217	17.057	6859
D_00050	D_00095	16.238	5871
D_00050	D_00103	21.539	9574
D_00050	D_00047	12.234	5435
D_00050	D_00242	33.163	13848
D_00050	D_00169	20.671	12558
D_00050	D_00291	16.154	7199
D_00050	D_00255	19.590	8970
D_00050	D_00142	29.456	16624
D_00050	D_00161	29.945	16157
D_00050	D_00262	31.921	15174
D_00050	D_00202	24.034	9782
D_00050	D_00292	15.727	6340
D_00050	D_00215	17.789	7397
D_00050	D_00061	17.015	7734
D_00050	D_00279	20.269	8346
D_00050	D_00165	35.268	22573
D_00050	D_00299	14.727	6044
D_00050	D_00208	20.330	8374
D_00050	D_00241	35.407	14950
D_00050	D_00097	18.338	8404
D_00050	D_00072	12.256	5101
D_00050	D_00084	17.481	7418
D_00050	D_00114	20.368	9008
D_00050	D_00193	15.543	7708
D_00050	D_00149	27.343	13278
D_00050	D_00045	3.012	990
D_00050	D_00261	18.454	8350
D_00050	D_00125	23.914	10515
D_00050	D_00147	34.826	15973
D_00050	D_00065	10.263	4339
D_00050	D_00205	17.829	7185
D_00050	D_00234	35.483	22170
D_00050	D_00077	14.874	5986
D_00050	D_00188	16.578	8292
D_00050	D_00296	14.930	6244
D_00050	D_00174	12.850	6743
D_00050	D_00028	13.636	5361
D_00050	D_00294	18.924	8320
D_00050	D_00152	32.591	14959
D_00050	D_00107	16.014	7265
D_00050	D_00100	17.801	7969
D_00050	D_00113	19.215	6903
D_00050	D_00078	12.926	5492
D_00050	D_00206	16.809	7015
D_00050	D_00256	24.023	10930
D_00050	D_00067	13.832	5764
D_00050	D_00176	14.470	7189
D_00050	D_00232	34.361	14412
D_00050	D_00075	10.731	4396
D_00050	D_00129	19.962	9272
D_00050	D_00039	12.298	5448
D_00050	D_00138	34.106	19226
D_00050	D_00004	13.256	5836
D_00050	D_00020	8.700	3130
D_00050	D_00240	34.090	20166
D_00050	D_00171	10.862	5948
D_00050	D_00131	19.414	8298
D_00050	D_00002	12.182	4685
D_00050	D_00090	9.027	3602
D_00050	D_00153	34.834	15887
D_00050	D_00007	11.130	4817
D_00050	D_00148	32.412	17245
D_00050	D_00155	29.404	16910
D_00050	D_00038	14.849	6589
D_00050	D_00111	27.683	12022
D_00050	D_00105	17.509	7081
D_00050	D_00016	7.011	2819
D_00050	D_00276	18.507	7863
D_00050	D_00046	3.864	1251
D_00050	D_00058	14.921	6601
D_00050	D_00196	13.075	7032
D_00050	D_00177	12.472	6748
D_00050	D_00001	11.674	5020
D_00050	D_00063	15.373	6304
D_00050	D_00157	41.396	22544
D_00050	D_00246	32.866	19062
D_00050	D_00116	16.480	6243
D_00050	D_00172	18.246	8644
D_00050	D_00118	21.170	9303
D_00050	D_00290	12.386	5300
D_00050	D_00053	2.962	1023
D_00050	D_00295	13.001	4859
D_00050	D_00022	2.570	1013
D_00050	D_00212	25.917	10559
D_00050	D_00249	22.152	9811
D_00050	D_00281	19.058	8800
D_00050	D_00227	33.994	21572
D_00050	D_00210	23.390	9612
D_00050	D_00244	26.924	10864
D_00050	D_00282	16.344	6943
D_00050	D_00141	30.204	14298
D_00050	D_00179	16.328	8150
D_00050	D_00136	31.308	17003
D_00050	D_00237	36.011	15531
D_00050	D_00091	12.252	5126
D_00050	D_00194	12.988	7022
D_00050	D_00092	17.259	7856
D_00050	D_00137	33.873	18575
D_00050	D_00199	20.386	9090
D_00050	D_00021	9.263	3611
D_00050	D_00076	17.183	7671
D_00050	D_00231	21.827	9683
D_00050	D_00119	20.002	9784
D_00050	D_00284	9.929	3975
D_00050	D_00278	33.895	15938
D_00050	D_00079	16.385	7460
D_00050	D_00027	9.879	4399
D_00050	D_00104	26.894	12091
D_00050	D_00170	15.991	8589
D_00050	D_00230	23.710	10311
D_00050	D_00123	29.542	12968
D_00050	D_00225	18.089	7651
D_00050	D_00221	18.034	7746
D_00050	D_00216	20.345	8557
D_00050	D_00178	17.300	9063
D_00050	D_00167	27.648	13324
D_00050	D_00051	7.018	3101
D_00050	D_00133	19.270	6938
D_00050	D_00030	7.490	3009
D_00050	D_00042	8.675	3458
D_00050	D_00060	9.460	3903
D_00050	D_00236	27.156	14595
D_00050	D_00110	20.910	8938
D_00050	D_00041	14.054	6196
D_00050	D_00064	17.468	8040
D_00050	D_00186	18.741	9531
D_00050	D_00265	18.965	8291
D_00050	D_00245	35.104	21909
D_00050	D_00182	11.394	6331
D_00050	D_00263	23.011	10491
D_00050	D_00190	11.626	6365
D_00050	D_00191	11.652	6506
D_00050	D_00085	16.795	7335
D_00050	D_00052	2.872	1008
D_00050	D_00081	10.994	4535
D_00050	D_00195	12.844	6950
D_00050	D_00184	21.318	12811
D_00050	D_00297	9.700	4428
D_00050	D_00006	4.018	1199
D_00050	D_00101	15.644	5886
D_00050	D_00005	12.140	4939
D_00050	D_00057	8.016	3307
D_00050	D_00093	15.367	6417
D_00050	D_00145	32.072	17203
D_00050	D_00198	18.415	7556
D_00050	D_00288	11.461	4984
D_00050	D_00192	14.559	7527
D_00050	D_00017	8.958	3765
D_00050	D_00036	11.364	4238
D_00050	D_00204	24.756	10093
D_00050	D_00043	7.740	2880
D_00050	D_00252	21.393	9964
D_00050	D_00122	19.215	7958
D_00050	D_00102	19.668	8620
D_00050	D_00181	10.786	6003
D_00050	D_00197	21.025	10353
D_00050	D_00126	25.680	11638
D_00050	D_00023	12.878	5334
D_00050	D_00146	29.926	16286
D_00050	D_00008	2.856	1190
D_00050	D_00164	29.595	15567
D_00050	D_00285	16.914	7000
D_00050	D_00134	21.360	10103
D_00050	D_00080	18.297	8103
D_00050	D_00207	16.299	6636
D_00050	D_00219	20.340	8625
D_00050	D_00173	11.232	6234
D_00050	D_00109	28.483	13257
D_00050	D_00257	26.853	12048
D_00050	D_00132	21.254	9237
D_00050	D_00003	12.494	5361
D_00050	D_00185	16.830	8968
D_00050	D_00087	17.760	8094
D_00050	D_00140	26.153	14723
D_00050	D_00250	29.798	15891
D_00050	D_00203	18.820	8059
D_00050	D_00243	21.423	9641
D_00050	D_00034	11.103	4778
D_00050	D_00287	14.925	6117
D_00050	D_00098	15.259	6889
D_00050	D_00070	12.874	5520
D_00050	D_00274	19.973	8615
D_00050	D_00213	18.257	7781
D_00050	D_00254	17.676	8187
D_00050	D_00258	29.877	13934
D_00050	D_00298	13.988	6023
D_00050	D_00277	19.679	8492
D_00050	D_00025	10.647	4162
D_00050	D_00096	10.393	4291
D_00050	D_00073	15.317	6821
D_00050	D_00037	14.482	6228
D_00050	D_00124	21.424	8870
D_00050	D_00086	15.393	6923
D_00050	D_00273	28.567	13107
D_00050	D_00209	26.288	10581
D_00050	D_00289	13.506	5481
D_00050	D_00300	15.910	6242
D_00050	D_00224	26.644	11595
D_00050	D_00108	21.997	9792
D_00050	D_00228	34.679	14695
D_00050	D_00270	22.141	9880
D_00050	D_00115	13.600	5815
D_00050	D_00154	29.120	13959
D_00050	D_00089	16.592	7562
D_00050	D_00026	2.302	913
D_00050	D_00272	22.715	10584
D_00050	D_00056	10.370	4129
D_00050	D_00029	12.198	5226
D_00050	D_00229	22.023	9771
D_00050	D_00233	23.395	10946
D_00050	D_00071	9.684	3977
D_00050	D_00024	13.446	5931
D_00050	D_00220	25.249	10235
D_00050	D_00160	31.920	17151
D_00050	D_00068	12.085	5182
D_00050	D_00144	32.021	13629
D_00050	D_00035	11.814	4960
D_00050	D_00040	13.372	5189
D_00050	D_00011	8.716	3467
D_00050	D_00211	20.330	8374
D_00050	D_00222	19.969	8599
D_00050	D_00218	20.463	8732
D_00050	D_00247	23.564	10109
D_00050	D_00127	20.126	8701
D_00050	D_00033	12.474	5427
D_00050	D_00048	10.035	4183
D_00050	D_00175	12.912	6926
D_00050	D_00158	33.229	13937
D_00050	D_00066	13.420	5826
D_00050	D_00055	6.549	2873
D_00050	Depot	9.470	4242
D_00050	D_00223	22.209	9023
D_00050	D_00168	10.784	6092
D_00050	D_00049	8.572	3837
D_00007	D_00139	25.093	13423
D_00007	D_00117	17.774	9963
D_00007	D_00088	19.436	9095
D_00007	D_00214	22.187	9879
D_00007	D_00267	25.664	12908
D_00007	D_00269	25.955	22196
D_00007	D_00156	28.045	13698
D_00007	D_00264	27.915	23213
D_00007	D_00239	28.580	13632
D_00007	D_00235	32.098	28172
D_00007	D_00074	23.444	11561
D_00007	D_00226	28.053	14045
D_00007	D_00251	29.968	14279
D_00007	D_00059	20.974	10334
D_00007	D_00151	25.961	12837
D_00007	D_00012	12.951	6137
D_00007	D_00286	19.189	8738
D_00007	D_00266	28.715	23762
D_00007	D_00044	13.062	5999
D_00007	D_00019	11.763	5635
D_00007	D_00121	26.767	13372
D_00007	D_00094	19.478	9506
D_00007	D_00014	10.995	4550
D_00007	D_00112	17.443	9470
D_00007	D_00200	25.188	11089
D_00007	D_00268	21.816	20398
D_00007	D_00010	8.064	3276
D_00007	D_00128	14.603	8010
D_00007	D_00120	13.100	7422
D_00007	D_00099	21.544	10590
D_00007	D_00083	18.450	8977
D_00007	D_00013	11.161	5334
D_00007	D_00280	29.704	24238
D_00007	D_00201	28.761	11823
D_00007	D_00260	26.554	13421
D_00007	D_00180	13.972	8076
D_00007	D_00062	16.359	8035
D_00007	D_00032	6.079	1954
D_00007	D_00283	19.091	8689
D_00007	D_00143	30.402	23327
D_00007	D_00163	24.166	10799
D_00007	D_00271	21.914	20368
D_00007	D_00293	18.062	7780
D_00007	D_00183	15.204	8766
D_00007	D_00275	22.490	20671
D_00007	D_00082	20.612	10063
D_00007	D_00162	23.649	12555
D_00007	D_00259	31.389	34352
D_00007	D_00130	18.379	9752
D_00007	D_00031	12.671	5343
D_00007	D_00159	22.424	11912
D_00007	D_00106	12.733	7047
D_00007	D_00166	26.717	11495
D_00007	D_00135	14.247	7492
D_00007	D_00054	9.627	4045
D_00007	D_00015	12.296	5954
D_00007	D_00069	24.831	12219
D_00007	D_00238	25.815	11587
D_00007	D_00248	27.812	14039
D_00007	D_00187	11.949	7248
D_00007	D_00150	26.227	11439
D_00007	D_00009	11.165	4740
D_00007	D_00253	30.533	27429
D_00007	D_00018	13.022	5167
D_00007	D_00189	14.340	11824
D_00007	D_00217	20.987	8957
D_00007	D_00095	22.283	9764
D_00007	D_00103	22.359	9668
D_00007	D_00047	3.827	1678
D_00007	D_00242	34.447	17316
D_00007	D_00169	16.785	14520
D_00007	D_00291	22.187	10118
D_00007	D_00255	26.580	13174
D_00007	D_00142	24.658	20192
D_00007	D_00161	24.784	10647
D_00007	D_00262	32.595	25519
D_00007	D_00202	27.964	11880
D_00007	D_00292	20.539	9344
D_00007	D_00215	21.719	9495
D_00007	D_00061	23.060	11627
D_00007	D_00279	24.384	21369
D_00007	D_00165	29.875	17409
D_00007	D_00299	18.657	8142
D_00007	D_00208	24.260	10472
D_00007	D_00241	36.691	18418
D_00007	D_00097	24.383	12297
D_00007	D_00072	18.300	8994
D_00007	D_00084	24.471	11622
D_00007	D_00114	18.929	9989
D_00007	D_00193	14.176	8071
D_00007	D_00149	21.898	11829
D_00007	D_00045	11.447	5095
D_00007	D_00261	25.444	12554
D_00007	D_00125	19.217	9736
D_00007	D_00147	29.380	14524
D_00007	D_00065	17.455	8576
D_00007	D_00205	21.759	9283
D_00007	D_00234	36.303	22264
D_00007	D_00077	21.864	10190
D_00007	D_00188	15.732	8810
D_00007	D_00296	18.860	8342
D_00007	D_00174	14.965	11608
D_00007	D_00028	14.224	6595
D_00007	D_00294	22.854	10418
D_00007	D_00152	27.146	13510
D_00007	D_00107	14.920	8346
D_00007	D_00100	13.959	7612
D_00007	D_00113	18.690	9380
D_00007	D_00078	18.970	9385
D_00007	D_00206	20.739	9113
D_00007	D_00256	29.769	20135
D_00007	D_00067	21.024	10001
D_00007	D_00176	17.813	13435
D_00007	D_00232	35.645	17880
D_00007	D_00075	17.922	8633
D_00007	D_00129	20.782	9366
D_00007	D_00039	6.410	2417
D_00007	D_00138	29.157	18240
D_00007	D_00004	5.306	2286
D_00007	D_00020	4.371	1656
D_00007	D_00240	34.911	20260
D_00007	D_00171	14.552	11714
D_00007	D_00131	17.975	9279
D_00007	D_00050	10.975	5063
D_00007	D_00002	13.795	5677
D_00007	D_00090	16.218	7839
D_00007	D_00153	29.388	14438
D_00007	D_00148	27.251	11735
D_00007	D_00155	24.607	20478
D_00007	D_00038	6.610	2303
D_00007	D_00111	27.084	13085
D_00007	D_00105	16.072	8065
D_00007	D_00016	6.787	3055
D_00007	D_00276	25.498	12067
D_00007	D_00046	10.617	4799
D_00007	D_00058	6.682	2315
D_00007	D_00196	12.763	10907
D_00007	D_00177	18.170	14169
D_00007	D_00001	6.358	2415
D_00007	D_00063	22.363	10508
D_00007	D_00157	36.599	26112
D_00007	D_00246	33.686	19156
D_00007	D_00116	16.893	9122
D_00007	D_00172	12.592	7319
D_00007	D_00118	19.731	10284
D_00007	D_00290	16.316	7398
D_00007	D_00053	10.462	4757
D_00007	D_00295	17.372	7499
D_00007	D_00022	12.133	5671
D_00007	D_00212	27.753	11379
D_00007	D_00249	28.196	13704
D_00007	D_00281	25.278	12770
D_00007	D_00227	34.815	21666
D_00007	D_00210	27.320	11710
D_00007	D_00244	30.854	12962
D_00007	D_00282	21.283	9642
D_00007	D_00141	24.759	12849
D_00007	D_00179	13.884	8383
D_00007	D_00136	26.511	20571
D_00007	D_00237	37.109	20418
D_00007	D_00091	19.443	9363
D_00007	D_00194	14.963	12112
D_00007	D_00092	23.304	11749
D_00007	D_00137	28.922	14300
D_00007	D_00199	21.206	9184
D_00007	D_00021	10.876	4603
D_00007	D_00076	24.241	11640
D_00007	D_00231	27.872	13576
D_00007	D_00119	15.305	9005
D_00007	D_00284	16.189	7981
D_00007	D_00278	30.385	30744
D_00007	D_00079	22.430	11353
D_00007	D_00027	5.117	1874
D_00007	D_00104	25.871	12877
D_00007	D_00170	14.678	11948
D_00007	D_00230	29.754	14204
D_00007	D_00123	27.758	14436
D_00007	D_00225	22.019	9749
D_00007	D_00221	21.965	9844
D_00007	D_00216	24.275	10655
D_00007	D_00178	15.644	12294
D_00007	D_00167	22.202	11875
D_00007	D_00051	4.671	2204
D_00007	D_00133	18.638	9627
D_00007	D_00030	6.179	2566
D_00007	D_00042	8.452	3694
D_00007	D_00060	16.652	8140
D_00007	D_00236	31.180	28037
D_00007	D_00110	19.471	9919
D_00007	D_00041	5.815	1910
D_00007	D_00064	23.513	11933
D_00007	D_00186	12.426	7077
D_00007	D_00265	24.796	21673
D_00007	D_00245	35.924	22003
D_00007	D_00182	15.609	13013
D_00007	D_00263	29.028	20017
D_00007	D_00190	17.703	13981
D_00007	D_00191	16.042	12494
D_00007	D_00085	22.942	11356
D_00007	D_00052	10.139	4708
D_00007	D_00081	18.186	8772
D_00007	D_00195	13.753	11402
D_00007	D_00184	17.432	14773
D_00007	D_00297	13.630	6526
D_00007	D_00006	10.407	4764
D_00007	D_00101	17.257	6878
D_00007	D_00005	12.961	5033
D_00007	D_00057	5.581	2285
D_00007	D_00093	22.342	10142
D_00007	D_00145	26.751	13951
D_00007	D_00198	22.345	9654
D_00007	D_00288	15.391	7082
D_00007	D_00192	14.106	8271
D_00007	D_00017	10.571	4757
D_00007	D_00036	1.468	416
D_00007	D_00204	28.685	11597
D_00007	D_00043	9.353	3872
D_00007	D_00252	27.438	13857
D_00007	D_00122	17.775	8939
D_00007	D_00102	18.229	9601
D_00007	D_00181	16.400	13472
D_00007	D_00197	17.236	13602
D_00007	D_00126	24.557	12380
D_00007	D_00023	13.699	5428
D_00007	D_00146	24.764	10776
D_00007	D_00008	8.670	4081
D_00007	D_00164	24.434	10057
D_00007	D_00285	20.844	9098
D_00007	D_00134	16.663	9324
D_00007	D_00080	24.342	11996
D_00007	D_00207	20.229	8734
D_00007	D_00219	24.271	10723
D_00007	D_00173	17.309	13850
D_00007	D_00109	25.891	14134
D_00007	D_00257	27.610	22645
D_00007	D_00132	22.074	9331
D_00007	D_00003	4.176	1725
D_00007	D_00185	15.175	12199
D_00007	D_00087	23.805	11987
D_00007	D_00140	21.048	9459
D_00007	D_00250	31.852	28131
D_00007	D_00203	22.751	10157
D_00007	D_00243	27.468	13534
D_00007	D_00034	9.683	4178
D_00007	D_00287	18.855	8215
D_00007	D_00098	13.215	7316
D_00007	D_00070	18.918	9413
D_00007	D_00274	24.886	21576
D_00007	D_00213	22.187	9879
D_00007	D_00254	24.666	12391
D_00007	D_00258	30.837	24984
D_00007	D_00298	17.918	8121
D_00007	D_00277	25.934	22086
D_00007	D_00025	12.261	5154
D_00007	D_00096	17.585	8528
D_00007	D_00073	21.362	10714
D_00007	D_00037	6.243	1942
D_00007	D_00124	19.985	9851
D_00007	D_00086	21.438	10816
D_00007	D_00273	29.526	24157
D_00007	D_00209	27.143	10776
D_00007	D_00289	17.436	7579
D_00007	D_00300	20.723	9246
D_00007	D_00224	29.547	11807
D_00007	D_00108	19.246	10547
D_00007	D_00228	35.963	18163
D_00007	D_00270	28.186	13773
D_00007	D_00115	13.783	6839
D_00007	D_00154	23.675	12510
D_00007	D_00089	23.583	11766
D_00007	D_00026	9.802	4647
D_00007	D_00272	28.461	19789
D_00007	D_00056	11.983	5121
D_00007	D_00029	6.706	2393
D_00007	D_00229	28.068	13664
D_00007	D_00233	27.953	26152
D_00007	D_00071	16.876	8214
D_00007	D_00024	5.496	2381
D_00007	D_00220	26.965	11107
D_00007	D_00160	26.759	11641
D_00007	D_00068	19.277	9419
D_00007	D_00144	26.575	12180
D_00007	D_00035	6.838	2525
D_00007	D_00040	8.272	2692
D_00007	D_00011	10.329	4459
D_00007	D_00211	24.260	10472
D_00007	D_00222	23.900	10697
D_00007	D_00218	24.394	10830
D_00007	D_00247	29.609	14002
D_00007	D_00127	17.953	9288
D_00007	D_00033	6.234	2257
D_00007	D_00048	5.482	1972
D_00007	D_00175	15.027	11791
D_00007	D_00158	27.783	12488
D_00007	D_00066	20.612	10063
D_00007	D_00055	4.201	1976
D_00007	Depot	13.400	6340
D_00007	D_00223	26.139	11121
D_00007	D_00168	16.861	13708
D_00007	D_00049	12.502	5935
D_00077	D_00139	32.259	23566
D_00077	D_00117	24.752	17601
D_00077	D_00088	4.263	1302
D_00077	D_00214	15.430	6590
D_00077	D_00267	8.050	3906
D_00077	D_00269	13.106	6055
D_00077	D_00156	36.795	28609
D_00077	D_00264	14.743	6718
D_00077	D_00239	15.954	8042
D_00077	D_00235	19.714	10035
D_00077	D_00074	7.275	3712
D_00077	D_00226	11.941	6263
D_00077	D_00251	14.964	7320
D_00077	D_00059	5.567	2114
D_00077	D_00151	38.163	29738
D_00077	D_00012	13.013	4917
D_00077	D_00286	8.723	3339
D_00077	D_00266	15.543	7267
D_00077	D_00044	11.946	4412
D_00077	D_00019	11.825	4415
D_00077	D_00121	27.003	18077
D_00077	D_00094	5.711	2432
D_00077	D_00014	17.261	6721
D_00077	D_00112	26.122	15611
D_00077	D_00200	17.180	7506
D_00077	D_00268	8.633	3446
D_00077	D_00010	20.795	9035
D_00077	D_00128	23.595	14351
D_00077	D_00120	24.127	15661
D_00077	D_00099	23.187	12830
D_00077	D_00083	6.313	2442
D_00077	D_00013	12.629	4817
D_00077	D_00280	16.532	7743
D_00077	D_00201	22.936	9226
D_00077	D_00260	9.729	4855
D_00077	D_00180	16.853	8737
D_00077	D_00062	6.807	2898
D_00077	D_00032	26.061	11521
D_00077	D_00283	9.150	3662
D_00077	D_00143	35.276	25877
D_00077	D_00163	29.348	22181
D_00077	D_00271	9.312	3652
D_00077	D_00293	12.623	4996
D_00077	D_00183	17.862	9345
D_00077	D_00275	7.918	3093
D_00077	D_00082	1.947	667
D_00077	D_00162	34.217	24399
D_00077	D_00259	18.816	9118
D_00077	D_00130	25.681	17436
D_00077	D_00031	13.931	5599
D_00077	D_00159	35.524	22144
D_00077	D_00106	23.001	14146
D_00077	D_00166	31.955	23123
D_00077	D_00135	24.076	14216
D_00077	D_00054	22.358	9804
D_00077	D_00015	12.077	5084
D_00077	D_00069	4.768	1961
D_00077	D_00238	16.984	7037
D_00077	D_00248	11.700	6257
D_00077	D_00187	17.261	9532
D_00077	D_00150	31.465	23067
D_00077	D_00009	15.816	6386
D_00077	D_00253	16.178	8090
D_00077	D_00018	23.883	9440
D_00077	D_00189	15.719	8395
D_00077	D_00217	15.919	6534
D_00077	D_00095	5.887	1764
D_00077	D_00103	22.919	12761
D_00077	D_00047	23.977	10716
D_00077	D_00242	27.466	13755
D_00077	D_00169	18.140	12340
D_00077	D_00291	10.061	4557
D_00077	D_00255	7.796	3713
D_00077	D_00142	29.532	22742
D_00077	D_00161	30.022	22275
D_00077	D_00262	19.709	9729
D_00077	D_00202	21.924	8714
D_00077	D_00292	9.931	3874
D_00077	D_00215	15.234	6322
D_00077	D_00061	7.268	4102
D_00077	D_00279	7.138	2482
D_00077	D_00165	37.443	26556
D_00077	D_00299	13.591	5458
D_00077	D_00208	18.220	7306
D_00077	D_00241	29.710	14857
D_00077	D_00097	7.564	3656
D_00077	D_00072	6.163	2459
D_00077	D_00084	4.350	1554
D_00077	D_00114	25.461	17316
D_00077	D_00193	17.203	8832
D_00077	D_00149	34.997	22061
D_00077	D_00045	17.444	7013
D_00077	D_00261	6.660	3093
D_00077	D_00125	28.201	18412
D_00077	D_00147	34.946	25054
D_00077	D_00065	5.694	2235
D_00077	D_00205	16.415	6472
D_00077	D_00234	30.346	18582
D_00077	D_00188	18.390	9389
D_00077	D_00296	13.267	5200
D_00077	D_00174	15.232	7501
D_00077	D_00028	23.078	9394
D_00077	D_00294	13.220	5717
D_00077	D_00152	38.912	28227
D_00077	D_00107	22.143	13925
D_00077	D_00100	24.986	15851
D_00077	D_00113	26.678	9951
D_00077	D_00078	6.439	2276
D_00077	D_00206	15.395	6302
D_00077	D_00256	13.242	6257
D_00077	D_00067	5.552	2378
D_00077	D_00176	11.733	5717
D_00077	D_00232	28.664	14319
D_00077	D_00075	8.785	3638
D_00077	D_00129	21.342	12459
D_00077	D_00039	24.041	10729
D_00077	D_00138	34.183	25344
D_00077	D_00004	24.999	11117
D_00077	D_00020	21.576	8565
D_00077	D_00240	28.750	14387
D_00077	D_00171	11.620	6329
D_00077	D_00131	26.376	13811
D_00077	D_00050	15.584	6287
D_00077	D_00002	19.254	7110
D_00077	D_00090	7.691	2957
D_00077	D_00153	34.963	25028
D_00077	D_00007	22.873	10098
D_00077	D_00148	32.489	23363
D_00077	D_00155	29.481	23028
D_00077	D_00038	26.592	11870
D_00077	D_00111	26.896	17513
D_00077	D_00105	24.368	14145
D_00077	D_00016	18.754	8100
D_00077	D_00276	6.295	2418
D_00077	D_00046	15.319	6143
D_00077	D_00058	26.664	11882
D_00077	D_00196	13.366	7043
D_00077	D_00177	10.068	5753
D_00077	D_00001	23.417	10301
D_00077	D_00063	4.843	1576
D_00077	D_00157	41.473	28662
D_00077	D_00246	27.729	15474
D_00077	D_00116	23.943	9291
D_00077	D_00172	19.906	9768
D_00077	D_00118	24.814	17383
D_00077	D_00290	11.445	4615
D_00077	D_00053	16.480	6423
D_00077	D_00295	11.274	4142
D_00077	D_00022	15.045	6191
D_00077	D_00212	23.807	9491
D_00077	D_00249	15.370	7449
